fiscal_year,fund,department,class_id,class,subclass_id,subclass,total
2017,General Operating Fund,Health,02,Purchase of Services,0215,Licenses Permits Inspection Charges,5700
2017,General Operating Fund,Health,02,Purchase of Services,0216,Commercial Off-Shelf Comp Software,9053
2017,General Operating Fund,Health,02,Purchase of Services,0216,Commercial Off-Shelf Comp Software,8073
2017,General Operating Fund,Health,02,Purchase of Services,0216,Commercial Off-Shelf Comp Software,10833
2017,General Operating Fund,Health,02,Purchase of Services,0216,Commercial Off-Shelf Comp Software,2383
2017,General Operating Fund,Health,02,Purchase of Services,0216,Commercial Off-Shelf Comp Software,1500
2017,General Operating Fund,Health,02,Purchase of Services,0216,Commercial Off-Shelf Comp Software,10000
2017,General Operating Fund,Health,02,Purchase of Services,0230,Meals-Non-Travel & Officl Entertain,2654
2017,General Operating Fund,Health,02,Purchase of Services,0230,Meals-Non-Travel & Officl Entertain,15000
2017,General Operating Fund,Health,02,Purchase of Services,0240,Advertising/Promotional Activities,500
2017,General Operating Fund,Health,02,Purchase of Services,0250,Professional Consult/Spec Services,42759
2017,General Operating Fund,Health,02,Purchase of Services,0250,Professional Consult/Spec Services,665000
2017,General Operating Fund,Health,02,Purchase of Services,0250,Professional Consult/Spec Services,2246120
2017,General Operating Fund,Health,02,Purchase of Services,0250,Professional Consult/Spec Services,51980
2017,General Operating Fund,Health,02,Purchase of Services,0250,Professional Consult/Spec Services,680228
2017,General Operating Fund,Health,02,Purchase of Services,0250,Professional Consult/Spec Services,7206795
2017,General Operating Fund,Health,02,Purchase of Services,0250,Professional Consult/Spec Services,34240
2017,General Operating Fund,Health,02,Purchase of Services,0250,Professional Consult/Spec Services,24331
2017,General Operating Fund,Health,02,Purchase of Services,0250,Professional Consult/Spec Services,53392
2017,General Operating Fund,Health,02,Purchase of Services,0250,Professional Consult/Spec Services,42265097
2017,General Operating Fund,Health,02,Purchase of Services,0250,Professional Consult/Spec Services,59069
2017,General Operating Fund,Health,02,Purchase of Services,0250,Professional Consult/Spec Services,662311
2017,General Operating Fund,Health,02,Purchase of Services,0250,Professional Consult/Spec Services,132772
2017,General Operating Fund,Health,02,Purchase of Services,0250,Professional Consult/Spec Services,596000
2017,General Operating Fund,Health,02,Purchase of Services,0250,Professional Consult/Spec Services,30000
2017,General Operating Fund,Health,02,Purchase of Services,0250,Professional Consult/Spec Services,65000
2017,General Operating Fund,Health,02,Purchase of Services,0250,Professional Consult/Spec Services,178057
2017,General Operating Fund,Health,02,Purchase of Services,0250,Professional Consult/Spec Services,1233442
2017,General Operating Fund,Health,02,Purchase of Services,0250,Professional Consult/Spec Services,263900
2017,General Operating Fund,Health,02,Purchase of Services,0250,Professional Consult/Spec Services,1585167
2017,General Operating Fund,Health,02,Purchase of Services,0250,Professional Consult/Spec Services,5736957
2017,General Operating Fund,Health,02,Purchase of Services,0250,Professional Consult/Spec Services,848033
2017,General Operating Fund,Health,02,Purchase of Services,0251,Information Technology-Prof Service,12000
2017,General Operating Fund,Health,02,Purchase of Services,0251,Information Technology-Prof Service,76580
2017,General Operating Fund,Health,02,Purchase of Services,0251,Information Technology-Prof Service,65000
2017,General Operating Fund,Health,02,Purchase of Services,0251,Information Technology-Prof Service,100000
2017,General Operating Fund,Health,02,Purchase of Services,0252,Accounting and Auditing Services,10000
2017,General Operating Fund,Health,02,Purchase of Services,0255,Dues,4000
2017,General Operating Fund,Health,02,Purchase of Services,0255,Dues,500
2017,General Operating Fund,Health,02,Purchase of Services,0255,Dues,640
2017,General Operating Fund,Health,02,Purchase of Services,0255,Dues,411
2017,General Operating Fund,Health,02,Purchase of Services,0256,Seminar and Training Sessions,500
2017,General Operating Fund,Health,02,Purchase of Services,0256,Seminar and Training Sessions,500
2017,General Operating Fund,Health,02,Purchase of Services,0256,Seminar and Training Sessions,6353
2017,General Operating Fund,Health,02,Purchase of Services,0256,Seminar and Training Sessions,2511
2017,General Operating Fund,Health,02,Purchase of Services,0256,Seminar and Training Sessions,500
2017,General Operating Fund,Health,02,Purchase of Services,0257,Architectural & Engineering Srvcs,1528
2017,General Operating Fund,Health,02,Purchase of Services,0260,Repair and Maintenance Charges,20000
2017,General Operating Fund,Health,02,Purchase of Services,0260,Repair and Maintenance Charges,500
2017,General Operating Fund,Health,02,Purchase of Services,0260,Repair and Maintenance Charges,7219
2017,General Operating Fund,Health,02,Purchase of Services,0260,Repair and Maintenance Charges,1000
2017,General Operating Fund,Health,02,Purchase of Services,0260,Repair and Maintenance Charges,58188
2017,General Operating Fund,Health,02,Purchase of Services,0260,Repair and Maintenance Charges,14177
2017,General Operating Fund,Health,02,Purchase of Services,0260,Repair and Maintenance Charges,32896
2017,General Operating Fund,Health,02,Purchase of Services,0260,Repair and Maintenance Charges,3420
2017,General Operating Fund,Health,02,Purchase of Services,0260,Repair and Maintenance Charges,15500
2017,General Operating Fund,Health,02,Purchase of Services,0260,Repair and Maintenance Charges,29
2017,General Operating Fund,Health,02,Purchase of Services,0260,Repair and Maintenance Charges,420825
2017,General Operating Fund,Health,02,Purchase of Services,0260,Repair and Maintenance Charges,186297
2017,General Operating Fund,Health,02,Purchase of Services,0260,Repair and Maintenance Charges,5500
2017,General Operating Fund,Health,02,Purchase of Services,0260,Repair and Maintenance Charges,813
2017,General Operating Fund,Health,02,Purchase of Services,0260,Repair and Maintenance Charges,4200
2017,General Operating Fund,Health,02,Purchase of Services,0260,Repair and Maintenance Charges,5075
2017,General Operating Fund,Health,02,Purchase of Services,0260,Repair and Maintenance Charges,15000
2017,General Operating Fund,Health,02,Purchase of Services,0262,Demolition of Buildings,3000
2017,General Operating Fund,Health,02,Purchase of Services,0266,Maint/Support-Computr Hardware/Soft,1000
2017,General Operating Fund,Health,02,Purchase of Services,0266,Maint/Support-Computr Hardware/Soft,3500
2017,General Operating Fund,Health,02,Purchase of Services,0266,Maint/Support-Computr Hardware/Soft,5500
2017,General Operating Fund,Health,02,Purchase of Services,0266,Maint/Support-Computr Hardware/Soft,500
2017,General Operating Fund,Health,02,Purchase of Services,0266,Maint/Support-Computr Hardware/Soft,1000
2017,General Operating Fund,Health,02,Purchase of Services,0266,Maint/Support-Computr Hardware/Soft,89
2017,General Operating Fund,Health,02,Purchase of Services,0266,Maint/Support-Computr Hardware/Soft,400
2017,General Operating Fund,Health,02,Purchase of Services,0280,Insurance and Official Bonds,50
2017,General Operating Fund,Health,02,Purchase of Services,0285,Rents,2200
2017,General Operating Fund,Health,02,Purchase of Services,0285,Rents,233
2017,General Operating Fund,Health,02,Purchase of Services,0285,Rents,18320
2017,General Operating Fund,Health,02,Purchase of Services,0285,Rents,1000
2017,General Operating Fund,Health,02,Purchase of Services,0285,Rents,2200
2017,General Operating Fund,Health,02,Purchase of Services,0285,Rents,1118
2017,General Operating Fund,Health,02,Purchase of Services,0285,Rents,218255
2017,General Operating Fund,Health,02,Purchase of Services,0285,Rents,481600
2017,General Operating Fund,Health,02,Purchase of Services,0295,Purchase Services-Imprest Advances,2125
2017,General Operating Fund,Health,02,Purchase of Services,0295,Purchase Services-Imprest Advances,3000
2017,General Operating Fund,Health,02,Purchase of Services,0295,Purchase Services-Imprest Advances,199
2017,General Operating Fund,Health,02,Purchase of Services,0299,Other Expenses (Not Othrwse Clssfd),546
2017,General Operating Fund,Health,03,Materials and Supplies,0304,Books and Other Publications,800
2017,General Operating Fund,Health,03,Materials and Supplies,0304,Books and Other Publications,4014
2017,General Operating Fund,Health,03,Materials and Supplies,0304,Books and Other Publications,2855
2017,General Operating Fund,Health,03,Materials and Supplies,0304,Books and Other Publications,1000
2017,General Operating Fund,Health,03,Materials and Supplies,0304,Books and Other Publications,918
2017,General Operating Fund,Health,03,Materials and Supplies,0304,Books and Other Publications,5000
2017,General Operating Fund,Health,03,Materials and Supplies,0305,Building and Construction,102773
2017,General Operating Fund,Health,03,Materials and Supplies,0305,Building and Construction,2600
2017,General Operating Fund,Health,03,Materials and Supplies,0307,Chemicals and Gases,10000
2017,General Operating Fund,Health,03,Materials and Supplies,0307,Chemicals and Gases,9387
2017,General Operating Fund,Health,03,Materials and Supplies,0307,Chemicals and Gases,255
2017,General Operating Fund,Health,03,Materials and Supplies,0307,Chemicals and Gases,11118
2017,General Operating Fund,Health,03,Materials and Supplies,0307,Chemicals and Gases,1834
2017,General Operating Fund,Health,03,Materials and Supplies,0307,Chemicals and Gases,543610
2017,General Operating Fund,Health,03,Materials and Supplies,0307,Chemicals and Gases,1949
2017,General Operating Fund,Health,03,Materials and Supplies,0307,Chemicals and Gases,459
2017,General Operating Fund,Health,03,Materials and Supplies,0308,Dry Goods/Notions/Wearing Apparel,1100
2017,General Operating Fund,Health,03,Materials and Supplies,0308,Dry Goods/Notions/Wearing Apparel,13610
2017,General Operating Fund,Health,03,Materials and Supplies,0308,Dry Goods/Notions/Wearing Apparel,200
2017,General Operating Fund,Health,03,Materials and Supplies,0308,Dry Goods/Notions/Wearing Apparel,3000
2017,General Operating Fund,Health,03,Materials and Supplies,0308,Dry Goods/Notions/Wearing Apparel,1500
2017,General Operating Fund,Health,03,Materials and Supplies,0309,Cordage and Fibers,56
2017,General Operating Fund,Health,03,Materials and Supplies,0310,Electrical and Communication,796
2017,General Operating Fund,Health,03,Materials and Supplies,0310,Electrical and Communication,1000
2017,General Operating Fund,Health,03,Materials and Supplies,0310,Electrical and Communication,2002
2017,General Operating Fund,Health,03,Materials and Supplies,0310,Electrical and Communication,43000
2017,General Operating Fund,Health,03,Materials and Supplies,0310,Electrical and Communication,14452
2017,General Operating Fund,Health,03,Materials and Supplies,0310,Electrical and Communication,1457
2017,General Operating Fund,Health,03,Materials and Supplies,0310,Electrical and Communication,2204
2017,General Operating Fund,Health,03,Materials and Supplies,0311,General Equipment and Machinery,7000
2017,General Operating Fund,Health,03,Materials and Supplies,0311,General Equipment and Machinery,83
2017,General Operating Fund,Health,03,Materials and Supplies,0312,Fire Fighting and Safety,3462
2017,General Operating Fund,Health,03,Materials and Supplies,0312,Fire Fighting and Safety,1000
2017,General Operating Fund,Health,03,Materials and Supplies,0313,Food,500
2017,General Operating Fund,Health,03,Materials and Supplies,0313,Food,100
2017,General Operating Fund,Health,03,Materials and Supplies,0314,Fuel -- Heating and Lighting,600
2017,General Operating Fund,Health,03,Materials and Supplies,0314,Fuel -- Heating and Lighting,1620
2017,General Operating Fund,Health,03,Materials and Supplies,0314,Fuel -- Heating and Lighting,11900
2017,General Operating Fund,Health,03,Materials and Supplies,0316,General Hardware and Minor Tools,100
2017,General Operating Fund,Health,03,Materials and Supplies,0316,General Hardware and Minor Tools,47000
2017,General Operating Fund,Health,03,Materials and Supplies,0317,Hospital and Laboratory,1951536
2017,General Operating Fund,Health,03,Materials and Supplies,0317,Hospital and Laboratory,13182
2017,General Operating Fund,Health,03,Materials and Supplies,0317,Hospital and Laboratory,466284
2017,General Operating Fund,Health,03,Materials and Supplies,0317,Hospital and Laboratory,2800
2017,General Operating Fund,Health,03,Materials and Supplies,0317,Hospital and Laboratory,16000
2017,General Operating Fund,Health,03,Materials and Supplies,0317,Hospital and Laboratory,237158
2017,General Operating Fund,Health,03,Materials and Supplies,0317,Hospital and Laboratory,711989
2017,General Operating Fund,Health,03,Materials and Supplies,0317,Hospital and Laboratory,12862
2017,General Operating Fund,Health,03,Materials and Supplies,0317,Hospital and Laboratory,1245
2017,General Operating Fund,Health,03,Materials and Supplies,0318,"Janitorial, Laundry and Household",1500
2017,General Operating Fund,Health,03,Materials and Supplies,0318,"Janitorial, Laundry and Household",350
2017,General Operating Fund,Health,03,Materials and Supplies,0318,"Janitorial, Laundry and Household",4472
2017,General Operating Fund,Health,03,Materials and Supplies,0318,"Janitorial, Laundry and Household",13300
2017,General Operating Fund,Health,03,Materials and Supplies,0318,"Janitorial, Laundry and Household",47574
2017,General Operating Fund,Health,03,Materials and Supplies,0318,"Janitorial, Laundry and Household",18242
2017,General Operating Fund,Health,03,Materials and Supplies,0318,"Janitorial, Laundry and Household",341
2017,General Operating Fund,Health,03,Materials and Supplies,0318,"Janitorial, Laundry and Household",8390
