"FY","FM","Char","Character Title","Sub-obj","Sub-object Title","Fund","Dept","Original Appn Balance","Total  (Original Appn Balance) No.8","Total  (Original Appn Balance) No.7","Total  (Original Appn Balance) No.6","Total  (Original Appn Balance) No.5","Total  (Original Appn Balance) No.4","Total  (Original Appn Balance) No.3","Total  (Original Appn Balance) No.2","Total  (Original Appn Balance) No.1","Fund Title","Department Title"
2017,1,"01","01 PERSONAL SERVICES","0166","OVERTIME/SHIFT-FIRE OUT OF CLASS    0166","010","13",153635.00,1176434060.00,1176434060.00,1176434060.00,192869361.00,192869361.00,187120,187120.00,1176434060.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"01","01 PERSONAL SERVICES","0171","HOLIDAY ""G""(2/3 SHIFTS)             0171","010","13",50657.00,1176484717.00,1176484717.00,1176484717.00,192920018.00,192920018.00,52097,50657.00,1176484717.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"01","01 PERSONAL SERVICES","0171","HOLIDAY ""G""(2/3 SHIFTS)             0171","010","13",1440.00,1176486157.00,1176486157.00,1176486157.00,192921458.00,192921458.00,52097,52097.00,1176486157.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"01","01 PERSONAL SERVICES","0175","HOLIDAY PAY-ANNUAL                  0175","010","13",144176.00,1176630333.00,1176630333.00,1176630333.00,193065634.00,193065634.00,8174464,144176.00,1176630333.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"01","01 PERSONAL SERVICES","0175","HOLIDAY PAY-ANNUAL                  0175","010","13",85478.00,1176715811.00,1176715811.00,1176715811.00,193151112.00,193151112.00,8174464,229654.00,1176715811.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"01","01 PERSONAL SERVICES","0175","HOLIDAY PAY-ANNUAL                  0175","010","13",6640829.00,1183356640.00,1183356640.00,1183356640.00,199791941.00,199791941.00,8174464,6870483.00,1183356640.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"01","01 PERSONAL SERVICES","0175","HOLIDAY PAY-ANNUAL                  0175","010","13",72000.00,1183428640.00,1183428640.00,1183428640.00,199863941.00,199863941.00,8174464,6942483.00,1183428640.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"01","01 PERSONAL SERVICES","0175","HOLIDAY PAY-ANNUAL                  0175","010","13",1231981.00,1184660621.00,1184660621.00,1184660621.00,201095922.00,201095922.00,8174464,8174464.00,1184660621.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"01","01 PERSONAL SERVICES","0181","SHIFT                               0181","010","13",25000.00,1184685621.00,1184685621.00,1184685621.00,201120922.00,201120922.00,273240,25000.00,1184685621.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"01","01 PERSONAL SERVICES","0181","SHIFT                               0181","010","13",248240.00,1184933861.00,1184933861.00,1184933861.00,201369162.00,201369162.00,273240,273240.00,1184933861.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0201","CLEANING AND LAUNDERING             0201","010","13",1200.00,1184935061.00,1184935061.00,1184935061.00,201370362.00,1200.00,1200,1200.00,1184935061.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0202","JANITORIAL SERVICES                 0202","010","13",7991.00,1184943052.00,1184943052.00,1184943052.00,201378353.00,9191.00,7991,7991.00,1184943052.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0209","TELEPHONE                           0209","010","13",477.00,1184943529.00,1184943529.00,1184943529.00,201378830.00,9668.00,477,477.00,1184943529.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0210","POSTAGE                             0210","010","13",2416.00,1184945945.00,1184945945.00,1184945945.00,201381246.00,12084.00,2416,2416.00,1184945945.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0211","TRANSPORTATION                      0211","010","13",7701.00,1184953646.00,1184953646.00,1184953646.00,201388947.00,19785.00,35344,7701.00,1184953646.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0211","TRANSPORTATION                      0211","010","13",1847.00,1184955493.00,1184955493.00,1184955493.00,201390794.00,21632.00,35344,9548.00,1184955493.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0211","TRANSPORTATION                      0211","010","13",2410.00,1184957903.00,1184957903.00,1184957903.00,201393204.00,24042.00,35344,11958.00,1184957903.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0211","TRANSPORTATION                      0211","010","13",20059.00,1184977962.00,1184977962.00,1184977962.00,201413263.00,44101.00,35344,32017.00,1184977962.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0211","TRANSPORTATION                      0211","010","13",3327.00,1184981289.00,1184981289.00,1184981289.00,201416590.00,47428.00,35344,35344.00,1184981289.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0216","COMMERCIAL OFF-SHELF COMP SOFTWARE  0216","010","13",72.00,1184981361.00,1184981361.00,1184981361.00,201416662.00,47500.00,72,72.00,1184981361.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","010","13",21200.00,1185002561.00,1185002561.00,1185002561.00,201437862.00,68700.00,4270017,21200.00,1185002561.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","010","13",3616686.00,1188619247.00,1188619247.00,1188619247.00,205054548.00,3685386.00,4270017,3637886.00,1188619247.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","010","13",7443.00,1188626690.00,1188626690.00,1188626690.00,205061991.00,3692829.00,4270017,3645329.00,1188626690.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","010","13",40000.00,1188666690.00,1188666690.00,1188666690.00,205101991.00,3732829.00,4270017,3685329.00,1188666690.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","010","13",584688.00,1189251378.00,1189251378.00,1189251378.00,205686679.00,4317517.00,4270017,4270017.00,1189251378.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0255","DUES                                0255","010","13",9870.00,1189261248.00,1189261248.00,1189261248.00,205696549.00,4327387.00,26080,9870.00,1189261248.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0255","DUES                                0255","010","13",16210.00,1189277458.00,1189277458.00,1189277458.00,205712759.00,4343597.00,26080,26080.00,1189277458.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0256","SEMINAR AND TRAINING SESSIONS       0256","010","13",27000.00,1189304458.00,1189304458.00,1189304458.00,205739759.00,4370597.00,119456,27000.00,1189304458.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0256","SEMINAR AND TRAINING SESSIONS       0256","010","13",83958.00,1189388416.00,1189388416.00,1189388416.00,205823717.00,4454555.00,119456,110958.00,1189388416.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0256","SEMINAR AND TRAINING SESSIONS       0256","010","13",7913.00,1189396329.00,1189396329.00,1189396329.00,205831630.00,4462468.00,119456,118871.00,1189396329.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0256","SEMINAR AND TRAINING SESSIONS       0256","010","13",585.00,1189396914.00,1189396914.00,1189396914.00,205832215.00,4463053.00,119456,119456.00,1189396914.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0260","REPAIR AND MAINTENANCE CHARGES      0260","010","13",8710.00,1189405624.00,1189405624.00,1189405624.00,205840925.00,4471763.00,883961,8710.00,1189405624.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0260","REPAIR AND MAINTENANCE CHARGES      0260","010","13",4532.00,1189410156.00,1189410156.00,1189410156.00,205845457.00,4476295.00,883961,13242.00,1189410156.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0260","REPAIR AND MAINTENANCE CHARGES      0260","010","13",421542.00,1189831698.00,1189831698.00,1189831698.00,206266999.00,4897837.00,883961,434784.00,1189831698.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0260","REPAIR AND MAINTENANCE CHARGES      0260","010","13",22927.00,1189854625.00,1189854625.00,1189854625.00,206289926.00,4920764.00,883961,457711.00,1189854625.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0260","REPAIR AND MAINTENANCE CHARGES      0260","010","13",426250.00,1190280875.00,1190280875.00,1190280875.00,206716176.00,5347014.00,883961,883961.00,1190280875.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0285","RENTS                               0285","010","13",4200.00,1190285075.00,1190285075.00,1190285075.00,206720376.00,5351214.00,16994,4200.00,1190285075.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0285","RENTS                               0285","010","13",7446.00,1190292521.00,1190292521.00,1190292521.00,206727822.00,5358660.00,16994,11646.00,1190292521.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0285","RENTS                               0285","010","13",5348.00,1190297869.00,1190297869.00,1190297869.00,206733170.00,5364008.00,16994,16994.00,1190297869.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0295","PURCHASE SERVICES-IMPREST ADVANCES  0295","010","13",3000.00,1190300869.00,1190300869.00,1190300869.00,206736170.00,5367008.00,3000,3000.00,1190300869.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0299","OTHER EXPENSES (NOT OTHRWSE CLSSFD) 0299","010","13",3473.00,1190304342.00,1190304342.00,1190304342.00,206739643.00,5370481.00,8145,3473.00,1190304342.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"02","02 PURCHASE OF SERVICES","0299","OTHER EXPENSES (NOT OTHRWSE CLSSFD) 0299","010","13",4672.00,1190309014.00,1190309014.00,1190309014.00,206744315.00,5375153.00,8145,8145.00,1190309014.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0304","BOOKS AND OTHER PUBLICATIONS        0304","010","13",22242.00,1190331256.00,1190331256.00,1190331256.00,206766557.00,22242.00,109634,22242.00,1190331256.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0304","BOOKS AND OTHER PUBLICATIONS        0304","010","13",5000.00,1190336256.00,1190336256.00,1190336256.00,206771557.00,27242.00,109634,27242.00,1190336256.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0304","BOOKS AND OTHER PUBLICATIONS        0304","010","13",13082.00,1190349338.00,1190349338.00,1190349338.00,206784639.00,40324.00,109634,40324.00,1190349338.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0304","BOOKS AND OTHER PUBLICATIONS        0304","010","13",52910.00,1190402248.00,1190402248.00,1190402248.00,206837549.00,93234.00,109634,93234.00,1190402248.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0304","BOOKS AND OTHER PUBLICATIONS        0304","010","13",16400.00,1190418648.00,1190418648.00,1190418648.00,206853949.00,109634.00,109634,109634.00,1190418648.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0305","BUILDING AND CONSTRUCTION           0305","010","13",5804.00,1190424452.00,1190424452.00,1190424452.00,206859753.00,115438.00,5804,5804.00,1190424452.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0307","CHEMICALS AND GASES                 0307","010","13",43000.00,1190467452.00,1190467452.00,1190467452.00,206902753.00,158438.00,143000,43000.00,1190467452.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0307","CHEMICALS AND GASES                 0307","010","13",100000.00,1190567452.00,1190567452.00,1190567452.00,207002753.00,258438.00,143000,143000.00,1190567452.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0308","DRY GOODS/NOTIONS/WEARING APPAREL   0308","010","13",22000.00,1190589452.00,1190589452.00,1190589452.00,207024753.00,280438.00,3219806,22000.00,1190589452.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0308","DRY GOODS/NOTIONS/WEARING APPAREL   0308","010","13",603716.00,1191193168.00,1191193168.00,1191193168.00,207628469.00,884154.00,3219806,625716.00,1191193168.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0308","DRY GOODS/NOTIONS/WEARING APPAREL   0308","010","13",19800.00,1191212968.00,1191212968.00,1191212968.00,207648269.00,903954.00,3219806,645516.00,1191212968.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0308","DRY GOODS/NOTIONS/WEARING APPAREL   0308","010","13",22000.00,1191234968.00,1191234968.00,1191234968.00,207670269.00,925954.00,3219806,667516.00,1191234968.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0308","DRY GOODS/NOTIONS/WEARING APPAREL   0308","010","13",2552290.00,1193787258.00,1193787258.00,1193787258.00,210222559.00,3478244.00,3219806,3219806.00,1193787258.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0310","ELECTRICAL AND COMMUNICATION        0310","010","13",9248.00,1193796506.00,1193796506.00,1193796506.00,210231807.00,3487492.00,96761,9248.00,1193796506.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0310","ELECTRICAL AND COMMUNICATION        0310","010","13",43386.00,1193839892.00,1193839892.00,1193839892.00,210275193.00,3530878.00,96761,52634.00,1193839892.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0310","ELECTRICAL AND COMMUNICATION        0310","010","13",26271.00,1193866163.00,1193866163.00,1193866163.00,210301464.00,3557149.00,96761,78905.00,1193866163.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0310","ELECTRICAL AND COMMUNICATION        0310","010","13",17856.00,1193884019.00,1193884019.00,1193884019.00,210319320.00,3575005.00,96761,96761.00,1193884019.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0312","FIRE FIGHTING AND SAFETY            0312","010","13",9840.00,1193893859.00,1193893859.00,1193893859.00,210329160.00,3584845.00,773631,9840.00,1193893859.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0312","FIRE FIGHTING AND SAFETY            0312","010","13",748659.00,1194642518.00,1194642518.00,1194642518.00,211077819.00,4333504.00,773631,758499.00,1194642518.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0312","FIRE FIGHTING AND SAFETY            0312","010","13",14032.00,1194656550.00,1194656550.00,1194656550.00,211091851.00,4347536.00,773631,772531.00,1194656550.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0312","FIRE FIGHTING AND SAFETY            0312","010","13",1100.00,1194657650.00,1194657650.00,1194657650.00,211092951.00,4348636.00,773631,773631.00,1194657650.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0313","FOOD                                0313","010","13",559.00,1194658209.00,1194658209.00,1194658209.00,211093510.00,4349195.00,845,559.00,1194658209.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0313","FOOD                                0313","010","13",286.00,1194658495.00,1194658495.00,1194658495.00,211093796.00,4349481.00,845,845.00,1194658495.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0314","FUEL -- HEATING AND LIGHTING        0314","010","13",100000.00,1194758495.00,1194758495.00,1194758495.00,211193796.00,4449481.00,100000,100000.00,1194758495.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0316","GENERAL HARDWARE AND MINOR TOOLS    0316","010","13",33216.00,1194791711.00,1194791711.00,1194791711.00,211227012.00,4482697.00,33216,33216.00,1194791711.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0317","HOSPITAL AND LABORATORY             0317","010","13",1450848.00,1196242559.00,1196242559.00,1196242559.00,212677860.00,5933545.00,1468242,1450848.00,1196242559.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0317","HOSPITAL AND LABORATORY             0317","010","13",9000.00,1196251559.00,1196251559.00,1196251559.00,212686860.00,5942545.00,1468242,1459848.00,1196251559.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0317","HOSPITAL AND LABORATORY             0317","010","13",7000.00,1196258559.00,1196258559.00,1196258559.00,212693860.00,5949545.00,1468242,1466848.00,1196258559.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0317","HOSPITAL AND LABORATORY             0317","010","13",1394.00,1196259953.00,1196259953.00,1196259953.00,212695254.00,5950939.00,1468242,1468242.00,1196259953.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0318","JANITORIAL, LAUNDRY AND HOUSEHOLD   0318","010","13",10000.00,1196269953.00,1196269953.00,1196269953.00,212705254.00,5960939.00,134367,10000.00,1196269953.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0318","JANITORIAL, LAUNDRY AND HOUSEHOLD   0318","010","13",124367.00,1196394320.00,1196394320.00,1196394320.00,212829621.00,6085306.00,134367,134367.00,1196394320.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0320","OFFICE MATERIALS AND SUPPLIES       0320","010","13",168121.00,1196562441.00,1196562441.00,1196562441.00,212997742.00,6253427.00,207376,168121.00,1196562441.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0320","OFFICE MATERIALS AND SUPPLIES       0320","010","13",20000.00,1196582441.00,1196582441.00,1196582441.00,213017742.00,6273427.00,207376,188121.00,1196582441.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0320","OFFICE MATERIALS AND SUPPLIES       0320","010","13",174.00,1196582615.00,1196582615.00,1196582615.00,213017916.00,6273601.00,207376,188295.00,1196582615.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0320","OFFICE MATERIALS AND SUPPLIES       0320","010","13",9000.00,1196591615.00,1196591615.00,1196591615.00,213026916.00,6282601.00,207376,197295.00,1196591615.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0320","OFFICE MATERIALS AND SUPPLIES       0320","010","13",10081.00,1196601696.00,1196601696.00,1196601696.00,213036997.00,6292682.00,207376,207376.00,1196601696.00,"010 GENERAL OPERATING FD","13 FIRE"
2017,1,"03","03 MATERIALS AND SUPPLIES","0322","SMALL POWER TOOLS AND HAND TOOLS    0322","010","13",14766.00,1196616462.00,1196616462.00,1196616462.00,213051763.00,6307448.00,14766,14766.00,1196616462.00,"010 GENERAL OPERATING FD","13 FIRE"
