fiscal_year,fund,department,class_id,class,subclass_id,subclass,total
2016,General Fund,Procurement,2,Purchase of Services,211,Transportation,5000
2016,General Fund,Procurement,2,Purchase of Services,230,Meals-non-travel & Officl Entertain,500
2016,General Fund,Procurement,2,Purchase of Services,240,Advertising/promotional Activities,2194662
2016,General Fund,Procurement,2,Purchase of Services,250,Professional Consult/spec Services,23500
2016,General Fund,Procurement,2,Purchase of Services,251,Information Technology-prof Service,47000
2016,General Fund,Procurement,2,Purchase of Services,255,Dues,2025
2016,General Fund,Procurement,2,Purchase of Services,256,Seminar and Training Sessions,16580
2016,General Fund,Procurement,2,Purchase of Services,258,Court Reporters,300
2016,General Fund,Procurement,2,Purchase of Services,260,Repair and Maintenance Charges,19200
2016,General Fund,Procurement,2,Purchase of Services,285,Rents,3000
2016,General Fund,Procurement,3,Materials and Supplies,304,Books and Other Publications,9000
2016,General Fund,Procurement,3,Materials and Supplies,308,Dry Goods/notions/wearing Apparel,100
2016,General Fund,Procurement,3,Materials and Supplies,320,Office Materials and Supplies,20000
2016,General Fund,Procurement,3,Materials and Supplies,324,"Precision, Photographic and Artists",5605
2016,General Fund,Procurement,3,Materials and Supplies,325,Printing,4849
2016,General Fund,Procurement,4,Equipment,420,Office Equipment,7500
2016,General Fund,Procurement,4,Equipment,430,Furniture and Furnishings,2000
2016,General Fund,City Treasurer,1,Personal Services,100,Salary Control,10236
2016,General Fund,City Treasurer,1,Personal Services,101,Perm Full Time-civilian,975453
2016,General Fund,City Treasurer,2,Purchase of Services,209,Telephone,600
2016,General Fund,City Treasurer,2,Purchase of Services,210,Postage,1781
2016,General Fund,City Treasurer,2,Purchase of Services,211,Transportation,434
2016,General Fund,City Treasurer,2,Purchase of Services,250,Professional Consult/spec Services,102279
2016,General Fund,City Treasurer,2,Purchase of Services,255,Dues,1500
2016,General Fund,City Treasurer,2,Purchase of Services,256,Seminar and Training Sessions,3500
2016,General Fund,City Treasurer,2,Purchase of Services,260,Repair and Maintenance Charges,4200
2016,General Fund,City Treasurer,2,Purchase of Services,285,Rents,4150
2016,General Fund,City Treasurer,3,Materials and Supplies,304,Books and Other Publications,1022
2016,General Fund,City Treasurer,3,Materials and Supplies,322,Small Power Tools and Hand Tools,6200
2016,General Fund,City Treasurer,3,Materials and Supplies,324,"Precision, Photographic and Artists",1000
2016,General Fund,City Treasurer,3,Materials and Supplies,325,Printing,13002
2016,General Fund,City Treasurer,4,Equipment,420,Office Equipment,1000
2016,General Fund,City Representative,1,Personal Services,101,Perm Full Time-civilian,418201
2016,General Fund,City Representative,2,Purchase of Services,211,Transportation,8000
2016,General Fund,City Representative,2,Purchase of Services,230,Meals-non-travel & Officl Entertain,2100
2016,General Fund,City Representative,2,Purchase of Services,250,Professional Consult/spec Services,528130
2016,General Fund,City Representative,2,Purchase of Services,255,Dues,1000
2016,General Fund,City Representative,2,Purchase of Services,256,Seminar and Training Sessions,10000
2016,General Fund,City Representative,2,Purchase of Services,260,Repair and Maintenance Charges,5000
2016,General Fund,City Representative,2,Purchase of Services,285,Rents,7500
2016,General Fund,City Representative,3,Materials and Supplies,304,Books and Other Publications,31000
2016,General Fund,City Representative,3,Materials and Supplies,320,Office Materials and Supplies,6000
2016,General Fund,City Representative,3,Materials and Supplies,324,"Precision, Photographic and Artists",8000
2016,General Fund,City Representative,3,Materials and Supplies,325,Printing,3000
2016,General Fund,City Representative,4,Equipment,424,"Precision, Photographic and Artist",6000
2016,General Fund,Commerce,1,Personal Services,101,Perm Full Time-civilian,2356211
2016,General Fund,Commerce,2,Purchase of Services,211,Transportation,1185
2016,General Fund,Commerce,2,Purchase of Services,230,Meals-non-travel & Officl Entertain,30
2016,General Fund,Commerce,2,Purchase of Services,250,Professional Consult/spec Services,5148448
2016,General Fund,Commerce,2,Purchase of Services,256,Seminar and Training Sessions,325
2016,General Fund,Commerce,2,Purchase of Services,260,Repair and Maintenance Charges,1875
2016,General Fund,Commerce,2,Purchase of Services,285,Rents,15012816
2016,General Fund,Commerce,2,Purchase of Services,295,Purchase Services-imprest Advances,250
2016,General Fund,Commerce,3,Materials and Supplies,304,Books and Other Publications,1702
2016,General Fund,Commerce,3,Materials and Supplies,310,Electrical and Communication,66
2016,General Fund,Commerce,3,Materials and Supplies,318,"Janitorial, Laundry and Household",395
2016,General Fund,Commerce,3,Materials and Supplies,320,Office Materials and Supplies,16500
2016,General Fund,Commerce,3,Materials and Supplies,324,"Precision, Photographic and Artists",16038
2016,General Fund,Commerce,3,Materials and Supplies,325,Printing,1953
2016,General Fund,Commerce,5,"Contributions, Indemnities, Refunds, Taxes",517,Contributions-gov & Non-prof Not Ed,500000
2016,General Fund,Law,1,Personal Services,100,Salary Control,20000
2016,General Fund,Law,1,Personal Services,101,Perm Full Time-civilian,7353566
2016,General Fund,Law,1,Personal Services,121,Temporary Seasonal,5000
2016,General Fund,Law,1,Personal Services,161,Overtime Civilian,5000
2016,General Fund,Law,2,Purchase of Services,209,Telephone,200
2016,General Fund,Law,2,Purchase of Services,210,Postage,2000
2016,General Fund,Law,2,Purchase of Services,211,Transportation,17300
2016,General Fund,Law,2,Purchase of Services,216,Commercial Off-shelf Comp Software,3000
2016,General Fund,Law,2,Purchase of Services,250,Professional Consult/spec Services,1554695
2016,General Fund,Law,2,Purchase of Services,251,Information Technology-prof Service,160000
2016,General Fund,Law,2,Purchase of Services,253,Legal Services,4199488
2016,General Fund,Law,2,Purchase of Services,255,Dues,40000
2016,General Fund,Law,2,Purchase of Services,256,Seminar and Training Sessions,20000
2016,General Fund,Law,2,Purchase of Services,257,Architectural & Engineering Srvcs,400000
2016,General Fund,Law,2,Purchase of Services,258,Court Reporters,300000
2016,General Fund,Law,2,Purchase of Services,259,Arbitration Fees,200000
2016,General Fund,Law,2,Purchase of Services,260,Repair and Maintenance Charges,14748
2016,General Fund,Law,2,Purchase of Services,266,Maint/support-computr Hardware/soft,1478
2016,General Fund,Law,2,Purchase of Services,277,Witness Fees,8125
2016,General Fund,Law,2,Purchase of Services,285,Rents,89000
2016,General Fund,Law,3,Materials and Supplies,304,Books and Other Publications,130000
2016,General Fund,Law,3,Materials and Supplies,310,Electrical and Communication,70
2016,General Fund,Law,3,Materials and Supplies,318,"Janitorial, Laundry and Household",185
2016,General Fund,Law,3,Materials and Supplies,320,Office Materials and Supplies,45000
2016,General Fund,Law,3,Materials and Supplies,324,"Precision, Photographic and Artists",21930
2016,General Fund,Law,3,Materials and Supplies,325,Printing,14000
2016,General Fund,Law,4,Equipment,420,Office Equipment,32491
2016,General Fund,Law,4,Equipment,430,Furniture and Furnishings,5000
2016,General Fund,Board of Ethics,1,Personal Services,101,Perm Full Time-civilian,956989
2016,General Fund,Board of Ethics,2,Purchase of Services,209,Telephone,3000
2016,General Fund,Board of Ethics,2,Purchase of Services,210,Postage,1500
2016,General Fund,Board of Ethics,2,Purchase of Services,211,Transportation,6500
2016,General Fund,Board of Ethics,2,Purchase of Services,240,Advertising/promotional Activities,500
2016,General Fund,Board of Ethics,2,Purchase of Services,250,Professional Consult/spec Services,13200
2016,General Fund,Board of Ethics,2,Purchase of Services,251,Information Technology-prof Service,15000
2016,General Fund,Board of Ethics,2,Purchase of Services,252,Accounting and Auditing Services,12000
2016,General Fund,Board of Ethics,2,Purchase of Services,253,Legal Services,14500
2016,General Fund,Board of Ethics,2,Purchase of Services,255,Dues,650
2016,General Fund,Board of Ethics,2,Purchase of Services,256,Seminar and Training Sessions,6000
2016,General Fund,Board of Ethics,2,Purchase of Services,258,Court Reporters,10000
2016,General Fund,Board of Ethics,2,Purchase of Services,260,Repair and Maintenance Charges,6000
2016,General Fund,Board of Ethics,2,Purchase of Services,266,Maint/support-computr Hardware/soft,2000
2016,General Fund,Board of Ethics,2,Purchase of Services,285,Rents,3150
2016,General Fund,Board of Ethics,2,Purchase of Services,299,Other Expenses (not Othrwse Clssfd),2000
2016,General Fund,Board of Ethics,3,Materials and Supplies,304,Books and Other Publications,2000
2016,General Fund,Board of Ethics,3,Materials and Supplies,320,Office Materials and Supplies,3000
2016,General Fund,Board of Ethics,3,Materials and Supplies,325,Printing,500
2016,General Fund,Board of Ethics,3,Materials and Supplies,399,Other Materials and Supplies (noc),1500
2016,General Fund,Board of Ethics,4,Equipment,420,Office Equipment,500
2016,General Fund,Board of Ethics,4,Equipment,427,Computer Equipment & Peripherals,6000
2016,General Fund,Board of Ethics,4,Equipment,430,Furniture and Furnishings,500
2016,General Fund,Mayor's Office of Transportation & Utilities,1,Personal Services,100,Salary Control,25000
2016,General Fund,Mayor's Office of Transportation & Utilities,1,Personal Services,101,Perm Full Time-civilian,449340
2016,General Fund,Mayor's Office of Transportation & Utilities,2,Purchase of Services,211,Transportation,5000
2016,General Fund,Mayor's Office of Transportation & Utilities,2,Purchase of Services,250,Professional Consult/spec Services,244930
2016,General Fund,Mayor's Office of Transportation & Utilities,2,Purchase of Services,256,Seminar and Training Sessions,10000
2016,General Fund,Youth Commission,1,Personal Services,101,Perm Full Time-civilian,78660
2016,General Fund,Youth Commission,1,Personal Services,111,Perm Part Time,10000
2016,General Fund,Youth Commission,1,Personal Services,121,Temporary Seasonal,4000
2016,General Fund,Youth Commission,2,Purchase of Services,210,Postage,25
2016,General Fund,Youth Commission,2,Purchase of Services,211,Transportation,500
2016,General Fund,Youth Commission,2,Purchase of Services,230,Meals-non-travel & Officl Entertain,1500
2016,General Fund,Youth Commission,2,Purchase of Services,240,Advertising/promotional Activities,23675
2016,General Fund,Youth Commission,2,Purchase of Services,250,Professional Consult/spec Services,11000
2016,General Fund,Youth Commission,2,Purchase of Services,251,Information Technology-prof Service,1000
2016,General Fund,Youth Commission,2,Purchase of Services,256,Seminar and Training Sessions,4000
2016,General Fund,Youth Commission,2,Purchase of Services,285,Rents,4300
2016,General Fund,Youth Commission,3,Materials and Supplies,308,Dry Goods/notions/wearing Apparel,3800
2016,General Fund,Youth Commission,3,Materials and Supplies,320,Office Materials and Supplies,280
2016,General Fund,Office of the Inspector General,1,Personal Services,100,Salary Control,15111
2016,General Fund,Office of the Inspector General,1,Personal Services,101,Perm Full Time-civilian,1375500
2016,General Fund,Office of the Inspector General,2,Purchase of Services,210,Postage,10
2016,General Fund,Office of the Inspector General,2,Purchase of Services,211,Transportation,5000
2016,General Fund,Office of the Inspector General,2,Purchase of Services,230,Meals-non-travel & Officl Entertain,500
2016,General Fund,Office of the Inspector General,2,Purchase of Services,250,Professional Consult/spec Services,250004
2016,General Fund,Office of the Inspector General,2,Purchase of Services,251,Information Technology-prof Service,832
2016,General Fund,Office of the Inspector General,2,Purchase of Services,253,Legal Services,400
2016,General Fund,Office of the Inspector General,2,Purchase of Services,255,Dues,1000
2016,General Fund,Office of the Inspector General,2,Purchase of Services,256,Seminar and Training Sessions,10000
2016,General Fund,Office of the Inspector General,2,Purchase of Services,260,Repair and Maintenance Charges,500
2016,General Fund,Office of the Inspector General,2,Purchase of Services,282,Rent/lease-purchase Computer Equip,4729
2016,General Fund,Office of the Inspector General,3,Materials and Supplies,320,Office Materials and Supplies,2925
2016,General Fund,Office of the Inspector General,3,Materials and Supplies,325,Printing,200
2016,General Fund,Office of the Inspector General,4,Equipment,420,Office Equipment,600
2016,General Fund,Office of the Inspector General,4,Equipment,427,Computer Equipment & Peripherals,1500
2016,General Fund,Office of Sustainability,1,Personal Services,101,Perm Full Time-civilian,514768
2016,General Fund,Office of Sustainability,1,Personal Services,121,Temporary Seasonal,23211
2016,General Fund,Office of Sustainability,2,Purchase of Services,211,Transportation,6000
2016,General Fund,Office of Sustainability,2,Purchase of Services,216,Commercial Off-shelf Comp Software,30000
2016,General Fund,Office of Sustainability,2,Purchase of Services,240,Advertising/promotional Activities,2500
2016,General Fund,Office of Sustainability,2,Purchase of Services,250,Professional Consult/spec Services,210708
